,age,gender,size,City,target_hour
1338,Baby,Male,Medium,StLouis,49.0
1339,Baby,Male,Medium,StLouis,49.0
1340,Baby,Male,Medium,StLouis,49.0
1341,Young,Female,Medium,StLouis,1394.0
1342,Baby,Female,Large,StLouis,259.0
1343,Baby,Male,Large,StLouis,49.0
1344,Baby,Female,Large,StLouis,50.0
1345,Baby,Male,Large,StLouis,116.0
1346,Adult,Male,Small,StLouis,243.0
1347,Adult,Male,Small,StLouis,147.0
1348,Senior,Male,Small,StLouis,1251.0
1349,Adult,Male,Large,StLouis,1065.0
1350,Adult,Male,Small,StLouis,1178.0
1351,Baby,Male,Medium,StLouis,53.0
1352,Senior,Female,Medium,StLouis,1565.0
1353,Adult,Male,Small,StLouis,289.0
1354,Adult,Female,Medium,StLouis,938.0
1355,Young,Female,Medium,StLouis,1233.0
1356,Adult,Male,Medium,StLouis,53.0
1357,Senior,Female,Small,StLouis,471.0
1358,Adult,Male,Medium,StLouis,95.0
1359,Young,Female,Medium,StLouis,913.0
1360,Baby,Female,Medium,StLouis,0.0
1361,Baby,Female,Medium,StLouis,0.0
1362,Adult,Female,Small,StLouis,265.0
1363,Baby,Female,Medium,StLouis,102.0
1364,Baby,Female,Medium,StLouis,318.0
1365,Baby,Female,Medium,StLouis,77.0
1366,Baby,Female,Small,StLouis,249.0
1367,Young,Female,Medium,StLouis,761.0
1368,Baby,Male,Medium,StLouis,284.0
1369,Young,Male,Small,StLouis,402.0
1370,Young,Male,Medium,StLouis,382.0
1371,Baby,Female,Large,StLouis,401.0
1372,Baby,Female,Large,StLouis,815.0
1373,Baby,Male,Large,StLouis,65.0
1374,Young,Female,Medium,StLouis,405.0
1375,Young,Female,Large,StLouis,65.0
1376,Adult,Female,Small,StLouis,1551.0
1377,Adult,Female,Small,StLouis,291.0
1378,Adult,Male,Small,StLouis,0.0
1379,Adult,Male,Medium,StLouis,2014.0
1380,Baby,Male,Medium,StLouis,241.0
1381,Baby,Female,Small,StLouis,296.0
1382,Baby,Male,Medium,StLouis,0.0
1383,Adult,Male,Medium,StLouis,24.0
1384,Adult,Male,Small,StLouis,216.0
1385,Baby,Male,Medium,StLouis,31.0
1386,Young,Male,Small,StLouis,227.0
1387,Young,Female,Medium,StLouis,145.0
1388,Young,Female,Large,StLouis,890.0
1389,Adult,Female,Small,StLouis,32.0
1390,Baby,Female,Small,StLouis,103.0
1391,Adult,Female,Small,StLouis,1032.0
1392,Young,Female,Medium,StLouis,430.0
1393,Adult,Female,Small,StLouis,0.0
1394,Baby,Male,Small,StLouis,741.0
1395,Baby,Male,Small,StLouis,741.0
1396,Baby,Female,Small,StLouis,109.0
1397,Baby,Female,Small,StLouis,139.0
1398,Adult,Female,Small,StLouis,0.0
1399,Baby,Female,Large,StLouis,94.0
1400,Baby,Female,Large,StLouis,165.0
1401,Baby,Male,Large,StLouis,175.0
1402,Young,Female,Medium,StLouis,844.0
1403,Baby,Male,Medium,StLouis,0.0
1404,Baby,Female,Medium,StLouis,0.0
1405,Baby,Male,Large,StLouis,0.0
1406,Baby,Male,Medium,StLouis,0.0
1407,Adult,Female,Medium,StLouis,0.0
1408,Adult,Female,Medium,StLouis,0.0
1409,Baby,Female,Medium,StLouis,0.0
1410,Baby,Female,Medium,StLouis,0.0
1411,Baby,Female,Medium,StLouis,334.0
1412,Baby,Female,Medium,StLouis,94.0
1413,Baby,Female,Medium,StLouis,94.0
1414,Baby,Male,Medium,StLouis,334.0
1415,Baby,Female,Medium,StLouis,334.0
1416,Baby,Male,Medium,StLouis,1173.0
1417,Baby,Female,Small,StLouis,122.0
1418,Young,Male,Medium,StLouis,313.0
1419,Baby,Male,Small,StLouis,380.0
1420,Adult,Male,Small,StLouis,193.0
1421,Baby,Male,Medium,StLouis,343.0
1422,Young,Male,Large,StLouis,0.0
1423,Adult,Male,Extra Large,StLouis,320.0
1424,Young,Male,Medium,StLouis,285.0
1425,Baby,Female,Small,StLouis,331.0
1426,Baby,Male,Small,StLouis,1678.0
1427,Baby,Male,Small,StLouis,1172.0
1428,Young,Female,Medium,StLouis,0.0
1429,Young,Female,Medium,StLouis,540.0
1430,Adult,Female,Medium,StLouis,0.0
1431,Adult,Male,Small,StLouis,0.0
1432,Baby,Female,Medium,StLouis,0.0
1433,Baby,Male,Large,StLouis,197.0
1434,Young,Male,Small,StLouis,96.0
1435,Adult,Male,Small,StLouis,96.0
1436,Young,Female,Large,StLouis,189.0
1437,Baby,Male,Medium,StLouis,399.0
1438,Baby,Female,Medium,StLouis,399.0
1439,Baby,Male,Medium,StLouis,745.0
1440,Baby,Female,Medium,StLouis,44.0
1441,Baby,Female,Medium,StLouis,41.0
1442,Baby,Male,Medium,StLouis,241.0
1443,Baby,Male,Small,StLouis,41.0
1444,Adult,Male,Large,StLouis,543.0
1445,Adult,Female,Large,StLouis,718.0
1446,Adult,Male,Small,StLouis,95.0
1447,Young,Female,Medium,StLouis,136.0
1448,Baby,Female,Medium,StLouis,320.0
1449,Adult,Male,Medium,StLouis,125.0
1450,Young,Female,Medium,StLouis,1350.0
1451,Baby,Male,Medium,StLouis,76.0
1452,Adult,Female,Small,StLouis,49.0
1453,Adult,Male,Small,StLouis,49.0
1454,Adult,Female,Medium,StLouis,40.0
1455,Adult,Female,Medium,StLouis,893.0
1456,Adult,Female,Small,StLouis,802.0
1457,Adult,Female,Small,StLouis,688.0
1458,Adult,Male,Large,StLouis,1291.0
1459,Adult,Male,Medium,StLouis,603.0
1460,Adult,Male,Medium,StLouis,135.0
1461,Baby,Male,Large,StLouis,122.0
1462,Baby,Male,Large,StLouis,597.0
1463,Young,Male,Medium,StLouis,0.0
1464,Adult,Female,Extra Large,StLouis,92.0
1465,Baby,Male,Small,StLouis,47.0
1466,Baby,Male,Small,StLouis,51.0
1467,Baby,Female,Small,StLouis,47.0
1468,Young,Male,Medium,StLouis,245.0
1469,Young,Male,Medium,StLouis,1128.0
1470,Baby,Male,Small,StLouis,6.0
1471,Young,Male,Medium,StLouis,289.0
1472,Young,Female,Medium,StLouis,50.0
1473,Baby,Male,Medium,StLouis,48.0
1474,Young,Female,Medium,StLouis,51.0
1475,Baby,Female,Medium,StLouis,219.0
1476,Baby,Male,Large,StLouis,0.0
1477,Baby,Male,Small,StLouis,152.0
1478,Baby,Male,Small,StLouis,291.0
1479,Adult,Male,Medium,StLouis,1522.0
1480,Baby,Male,Medium,StLouis,0.0
1481,Baby,Male,Medium,StLouis,0.0
1482,Adult,Female,Small,StLouis,559.0
1483,Adult,Female,Medium,StLouis,827.0
1484,Adult,Female,Medium,StLouis,627.0
1485,Adult,Male,Large,StLouis,775.0
1486,Adult,Male,Medium,StLouis,775.0
1487,Young,Male,Large,StLouis,827.0
1488,Adult,Male,Large,StLouis,827.0
1489,Baby,Female,Medium,StLouis,409.0
1490,Senior,Female,Small,StLouis,1716.0
1491,Young,Female,Medium,StLouis,0.0
1492,Young,Female,Medium,StLouis,0.0
1493,Young,Female,Medium,StLouis,0.0
1494,Young,Male,Large,StLouis,119.0
1495,Adult,Male,Small,StLouis,1397.0
1496,Adult,Female,Small,StLouis,920.0
1497,Adult,Female,Small,StLouis,775.0
1498,Adult,Female,Large,StLouis,954.0
1499,Baby,Male,Small,StLouis,67.0
1500,Young,Female,Medium,StLouis,0.0
1501,Young,Female,Medium,StLouis,0.0
1502,Young,Female,Medium,StLouis,0.0
1503,Young,Female,Medium,StLouis,0.0
1504,Young,Female,Medium,StLouis,0.0
1505,Young,Female,Medium,StLouis,0.0
1506,Young,Female,Medium,StLouis,0.0
1507,Young,Female,Medium,StLouis,0.0
1508,Young,Male,Medium,StLouis,0.0
1509,Adult,Male,Large,StLouis,1541.0
1510,Young,Male,Medium,StLouis,0.0
1511,Young,Male,Medium,StLouis,0.0
1512,Young,Female,Small,StLouis,0.0
1513,Young,Male,Small,StLouis,0.0
1514,Baby,Female,Medium,StLouis,76.0
1515,Young,Male,Small,StLouis,0.0
1516,Young,Male,Small,StLouis,0.0
1517,Baby,Male,Medium,StLouis,1893.0
1518,Baby,Male,Medium,StLouis,1893.0
1519,Baby,Female,Medium,StLouis,454.0
1520,Baby,Male,Medium,StLouis,143.0
1521,Adult,Male,Large,StLouis,84.0
1522,Baby,Male,Large,StLouis,23.0
1523,Baby,Male,Medium,StLouis,263.0
1524,Baby,Male,Medium,StLouis,459.0
1525,Baby,Female,Medium,StLouis,459.0
1526,Baby,Male,Medium,StLouis,263.0
1527,Baby,Female,Medium,StLouis,218.0
1528,Baby,Male,Medium,StLouis,263.0
1529,Adult,Female,Medium,StLouis,503.0
1530,Baby,Female,Large,StLouis,138.0
1531,Baby,Female,Large,StLouis,170.0
1532,Baby,Female,Medium,StLouis,66.0
1533,Young,Male,Medium,StLouis,0.0
1534,Adult,Female,Medium,StLouis,0.0
1535,Young,Male,Medium,StLouis,0.0
1536,Young,Female,Large,StLouis,0.0
1537,Senior,Male,Small,StLouis,0.0
1538,Young,Male,Large,StLouis,0.0
1539,Adult,Male,Medium,StLouis,0.0
1540,Baby,Male,Medium,StLouis,0.0
1541,Young,Male,Medium,StLouis,0.0
1542,Adult,Female,Large,StLouis,0.0
1543,Baby,Female,Medium,StLouis,0.0
1544,Baby,Female,Large,StLouis,0.0
1545,Young,Female,Small,StLouis,461.0
1546,Adult,Male,Medium,StLouis,716.0
1547,Young,Female,Medium,StLouis,0.0
1548,Young,Male,Medium,StLouis,0.0
1549,Young,Female,Medium,StLouis,0.0
1550,Young,Female,Medium,StLouis,0.0
1551,Young,Male,Medium,StLouis,0.0
1552,Adult,Female,Medium,StLouis,670.0
1553,Adult,Male,Medium,StLouis,1274.0
1554,Young,Male,Medium,StLouis,0.0
1555,Baby,Female,Medium,StLouis,0.0
1556,Baby,Female,Medium,StLouis,0.0
1557,Baby,Female,Medium,StLouis,94.0
1558,Baby,Female,Medium,StLouis,94.0
1559,Baby,Female,Medium,StLouis,0.0
1560,Young,Male,Medium,StLouis,0.0
1561,Baby,Female,Medium,StLouis,0.0
1562,Baby,Female,Medium,StLouis,94.0
1563,Baby,Female,Medium,StLouis,0.0
1564,Adult,Female,Medium,StLouis,0.0
1565,Baby,Female,Large,StLouis,143.0
1566,Baby,Female,Medium,StLouis,0.0
1567,Baby,Female,Medium,StLouis,0.0
1568,Adult,Female,Large,StLouis,0.0
1569,Baby,Female,Large,StLouis,72.0
1570,Baby,Male,Medium,StLouis,0.0
1571,Baby,Male,Medium,StLouis,0.0
1572,Baby,Male,Medium,StLouis,0.0
1573,Young,Female,Medium,StLouis,0.0
1574,Young,Male,Medium,StLouis,0.0
1575,Baby,Female,Large,StLouis,326.0
1576,Baby,Female,Medium,StLouis,344.0
1577,Baby,Male,Large,StLouis,326.0
1578,Baby,Female,Large,StLouis,206.0
1579,Baby,Female,Large,StLouis,326.0
1580,Baby,Female,Large,StLouis,206.0
1581,Baby,Male,Large,StLouis,206.0
1582,Baby,Female,Large,StLouis,345.0
1583,Baby,Male,Medium,StLouis,486.0
1584,Adult,Female,Medium,StLouis,6.0
1585,Young,Male,Medium,StLouis,615.0
1586,Young,Female,Medium,StLouis,252.0
1587,Adult,Female,Small,StLouis,198.0
1588,Baby,Female,Small,StLouis,0.0
1589,Adult,Male,Large,StLouis,135.0
1590,Baby,Female,Medium,StLouis,0.0
1591,Adult,Female,Small,StLouis,165.0
1592,Adult,Female,Small,StLouis,71.0
1593,Senior,Female,Small,StLouis,318.0
1594,Baby,Male,Large,StLouis,1034.0
1595,Young,Male,Small,StLouis,343.0
1596,Young,Male,Medium,StLouis,407.0
1597,Baby,Female,Medium,StLouis,0.0
1598,Adult,Male,Small,StLouis,662.0
1599,Young,Female,Medium,StLouis,232.0
1600,Adult,Female,Medium,StLouis,1510.0
1601,Adult,Female,Medium,StLouis,317.0
1602,Baby,Male,Small,StLouis,72.0
1603,Baby,Female,Small,StLouis,44.0
1604,Baby,Female,Small,StLouis,384.0
1605,Baby,Male,Large,StLouis,695.0
1606,Baby,Female,Small,StLouis,5.0
1607,Baby,Female,Small,StLouis,50.0
1608,Adult,Female,Small,StLouis,577.0
1609,Adult,Male,Large,StLouis,1293.0
1610,Adult,Male,Extra Large,StLouis,241.0
1611,Baby,Male,Extra Large,StLouis,52.0
1612,Baby,Male,Extra Large,StLouis,52.0
1613,Adult,Female,Large,StLouis,211.0
1614,Baby,Female,Small,StLouis,97.0
1615,Adult,Male,Large,StLouis,242.0
1616,Adult,Male,Small,StLouis,557.0
1617,Adult,Female,Small,StLouis,704.0
1618,Baby,Male,Small,StLouis,17.0
1619,Young,Female,Small,StLouis,21.0
1620,Adult,Female,Large,StLouis,1840.0
1621,Young,Female,Medium,StLouis,118.0
1622,Young,Male,Medium,StLouis,118.0
1623,Adult,Male,Large,StLouis,115.0
1624,Baby,Male,Small,StLouis,55.0
1625,Baby,Female,Medium,StLouis,55.0
1626,Adult,Female,Medium,StLouis,259.0
1627,Adult,Male,Large,StLouis,933.0
1628,Adult,Female,Large,StLouis,1515.0
1629,Adult,Female,Medium,StLouis,116.0
1630,Adult,Female,Large,StLouis,117.0
1631,Adult,Male,Large,StLouis,244.0
1632,Adult,Male,Large,StLouis,244.0
1633,Adult,Female,Large,StLouis,1942.0
1634,Adult,Female,Medium,StLouis,1687.0
1635,Adult,Male,Large,StLouis,456.0
1636,Adult,Male,Medium,StLouis,117.0
1637,Baby,Male,Medium,StLouis,117.0
1638,Young,Female,Small,StLouis,102.0
1639,Adult,Female,Medium,StLouis,1055.0
1640,Adult,Male,Medium,StLouis,580.0
1641,Baby,Female,Small,StLouis,337.0
1642,Baby,Male,Medium,StLouis,74.0
1643,Baby,Female,Medium,StLouis,74.0
1644,Young,Male,Small,StLouis,253.0
1645,Young,Female,Small,StLouis,253.0
1646,Young,Female,Small,StLouis,566.0
1647,Senior,Male,Small,StLouis,254.0
1648,Adult,Female,Small,StLouis,601.0
1649,Baby,Male,Medium,StLouis,184.0
1650,Baby,Male,Large,StLouis,626.0
1651,Baby,Male,Small,StLouis,44.0
1652,Baby,Female,Small,StLouis,7.0
1653,Adult,Male,Large,StLouis,248.0
1654,Young,Female,Medium,StLouis,1323.0
1655,Baby,Male,Small,StLouis,9.0
1656,Adult,Male,Small,StLouis,612.0
1657,Baby,Female,Small,StLouis,121.0
1658,Baby,Male,Small,StLouis,288.0
1659,Baby,Female,Small,StLouis,161.0
1660,Baby,Female,Small,StLouis,161.0
1661,Baby,Female,Medium,StLouis,98.0
1662,Baby,Male,Medium,StLouis,289.0
1663,Baby,Male,Medium,StLouis,98.0
1664,Baby,Female,Medium,StLouis,98.0
1665,Baby,Male,Medium,StLouis,1108.0
1666,Baby,Male,Medium,StLouis,1218.0
1667,Adult,Female,Small,StLouis,817.0
1668,Adult,Male,Small,StLouis,472.0
1669,Baby,Female,Extra Large,StLouis,472.0
1670,Adult,Male,Medium,StLouis,273.0
1671,Adult,Female,Small,StLouis,1888.0
1672,Baby,Male,Medium,StLouis,576.0
1673,Adult,Male,Medium,StLouis,29.0
1674,Adult,Female,Medium,StLouis,0.0
1675,Baby,Male,Medium,StLouis,31.0
1676,Young,Female,Medium,StLouis,77.0
1677,Young,Male,Large,StLouis,278.0
1678,Young,Male,Large,StLouis,85.0
1679,Young,Male,Large,StLouis,243.0
1680,Young,Male,Large,StLouis,177.0
1681,Young,Male,Medium,StLouis,10.0
1682,Adult,Female,Medium,StLouis,463.0
1683,Adult,Female,Medium,StLouis,627.0
1684,Adult,Male,Medium,StLouis,627.0
1685,Young,Male,Medium,StLouis,174.0
1686,Young,Male,Small,StLouis,86.0
1687,Adult,Male,Medium,StLouis,178.0
1688,Baby,Female,Medium,StLouis,0.0
1689,Young,Male,Medium,StLouis,480.0
1690,Baby,Male,Medium,StLouis,255.0
1691,Baby,Male,Medium,StLouis,841.0
1692,Young,Female,Medium,StLouis,481.0
1693,Baby,Male,Small,StLouis,288.0
1694,Baby,Male,Small,StLouis,288.0
1695,Baby,Male,Small,StLouis,147.0
1696,Baby,Male,Small,StLouis,288.0
1697,Baby,Female,Small,StLouis,288.0
1698,Baby,Male,Medium,StLouis,1338.0
1699,Baby,Female,Medium,StLouis,1338.0
1700,Baby,Female,Medium,StLouis,257.0
1701,Baby,Female,Medium,StLouis,22.0
1702,Young,Male,Small,StLouis,792.0
1703,Adult,Female,Small,StLouis,651.0
1704,Baby,Male,Medium,StLouis,651.0
1705,Young,Male,Large,StLouis,746.0
1706,Young,Female,Small,StLouis,99.0
1707,Adult,Female,Small,StLouis,460.0
1708,Adult,Male,Small,StLouis,121.0
1709,Adult,Female,Medium,StLouis,0.0
1710,Baby,Female,Large,StLouis,0.0
1711,Young,Male,Extra Large,StLouis,0.0
1712,Baby,Male,Medium,StLouis,0.0
1713,Adult,Male,Medium,StLouis,0.0
1714,Baby,Male,Medium,StLouis,0.0
1715,Baby,Female,Large,StLouis,0.0
1716,Baby,Male,Large,StLouis,0.0
1717,Baby,Male,Medium,StLouis,0.0
1718,Adult,Male,Small,StLouis,0.0
1719,Baby,Male,Large,StLouis,0.0
1720,Adult,Female,Medium,StLouis,0.0
1721,Baby,Male,Large,StLouis,0.0
1722,Baby,Female,Large,StLouis,0.0
1723,Baby,Male,Large,StLouis,0.0
1724,Adult,Male,Medium,StLouis,0.0
1725,Baby,Female,Medium,StLouis,0.0
1726,Baby,Male,Large,StLouis,0.0
1727,Baby,Female,Large,StLouis,0.0
1728,Baby,Male,Large,StLouis,0.0
1729,Senior,Male,Small,StLouis,0.0
1730,Baby,Male,Large,StLouis,0.0
1731,Young,Female,Small,StLouis,0.0
1732,Baby,Male,Medium,StLouis,864.0
1733,Adult,Male,Small,StLouis,123.0
1734,Baby,Male,Medium,StLouis,56.0
1735,Adult,Male,Large,StLouis,463.0
1736,Baby,Female,Large,StLouis,298.0
1737,Baby,Male,Large,StLouis,298.0
1738,Baby,Male,Large,StLouis,298.0
1739,Baby,Male,Medium,StLouis,87.0
1740,Adult,Male,Large,StLouis,670.0
1741,Adult,Female,Medium,StLouis,61.0
1742,Adult,Female,Large,StLouis,168.0
1743,Baby,Male,Large,StLouis,357.0
1744,Senior,Male,Small,StLouis,0.0
1745,Baby,Female,Medium,StLouis,0.0
1746,Adult,Female,Small,StLouis,185.0
1747,Adult,Female,Small,StLouis,86.0
1748,Young,Male,Small,StLouis,213.0
1749,Baby,Female,Small,StLouis,41.0
1750,Adult,Female,Large,StLouis,1129.0
1751,Young,Male,Small,StLouis,42.0
1752,Adult,Female,Small,StLouis,0.0
1753,Young,Female,Medium,StLouis,44.0
1754,Adult,Female,Medium,StLouis,556.0
1755,Adult,Female,Small,StLouis,693.0
1756,Adult,Male,Large,StLouis,74.0
1757,Baby,Male,Medium,StLouis,476.0
1758,Baby,Male,Large,StLouis,407.0
1759,Baby,Male,Small,StLouis,29.0
1760,Baby,Male,Small,StLouis,70.0
1761,Baby,Female,Small,StLouis,381.0
1762,Baby,Female,Medium,StLouis,122.0
1763,Adult,Female,Small,StLouis,37.0
1764,Young,Male,Large,StLouis,771.0
1765,Baby,Female,Medium,StLouis,519.0
1766,Baby,Female,Large,StLouis,307.0
1767,Baby,Male,Small,StLouis,94.0
1768,Senior,Male,Medium,StLouis,334.0
1769,Baby,Male,Medium,StLouis,0.0
1770,Adult,Female,Medium,StLouis,190.0
1771,Adult,Female,Medium,StLouis,10.0
1772,Baby,Female,Medium,StLouis,0.0
1773,Baby,Female,Small,StLouis,358.0
1774,Adult,Male,Large,StLouis,264.0
1775,Adult,Female,Medium,StLouis,2113.0
1776,Adult,Male,Medium,StLouis,23.0
1777,Young,Male,Medium,StLouis,933.0
1778,Young,Male,Medium,StLouis,1078.0
1779,Adult,Male,Small,StLouis,527.0
1780,Young,Male,Medium,StLouis,133.0
1781,Young,Female,Medium,StLouis,336.0
1782,Adult,Male,Large,StLouis,698.0
1783,Adult,Female,Large,StLouis,880.0
1784,Adult,Male,Large,StLouis,0.0
1785,Baby,Male,Medium,StLouis,13.0
1786,Young,Female,Small,StLouis,627.0
1787,Young,Female,Medium,StLouis,1327.0
1788,Baby,Female,Small,StLouis,628.0
1789,Baby,Male,Medium,StLouis,2475.0
1790,Baby,Female,Medium,StLouis,2475.0
1791,Baby,Female,Medium,StLouis,717.0
1792,Young,Female,Medium,StLouis,717.0
1793,Baby,Male,Medium,StLouis,2475.0
1794,Baby,Female,Medium,StLouis,2475.0
1795,Baby,Male,Medium,StLouis,2475.0
1796,Young,Female,Small,StLouis,628.0
1797,Baby,Female,Medium,StLouis,2475.0
1798,Baby,Male,Small,StLouis,1328.0
1799,Senior,Male,Small,StLouis,2033.0
1800,Baby,Male,Large,StLouis,262.0
1801,Young,Female,Large,StLouis,263.0
1802,Young,Female,Medium,StLouis,0.0
1803,Adult,Female,Small,StLouis,91.0
1804,Adult,Female,Small,StLouis,143.0
1805,Adult,Male,Small,StLouis,91.0
1806,Young,Male,Medium,StLouis,70.0
1807,Adult,Female,Small,StLouis,574.0
1808,Adult,Male,Medium,StLouis,269.0
1809,Adult,Male,Medium,StLouis,1793.0
1810,Adult,Female,Medium,StLouis,1793.0
1811,Baby,Female,Small,StLouis,269.0
1812,Young,Female,Medium,StLouis,0.0
1813,Adult,Male,Large,StLouis,0.0
1814,Adult,Female,Large,StLouis,0.0
1815,Baby,Male,Large,StLouis,0.0
1816,Young,Female,Medium,StLouis,0.0
1817,Young,Female,Medium,StLouis,0.0
1818,Baby,Female,Large,StLouis,0.0
1819,Young,Female,Large,StLouis,0.0
1820,Young,Female,Medium,StLouis,0.0
1821,Adult,Female,Large,StLouis,0.0
1822,Baby,Female,Large,StLouis,0.0
1823,Young,Male,Large,StLouis,0.0
1824,Baby,Female,Large,StLouis,0.0
1825,Baby,Male,Medium,StLouis,0.0
1826,Adult,Male,Large,StLouis,0.0
1827,Baby,Male,Large,StLouis,0.0
1828,Adult,Male,Small,StLouis,0.0
1829,Adult,Male,Small,StLouis,0.0
1830,Baby,Male,Medium,StLouis,0.0
1831,Baby,Male,Large,StLouis,0.0
1832,Adult,Male,Medium,StLouis,0.0
1833,Baby,Male,Large,StLouis,0.0
1834,Young,Female,Large,StLouis,265.0
1835,Young,Female,Small,StLouis,293.0
1836,Baby,Male,Small,StLouis,406.0
1837,Baby,Female,Medium,StLouis,0.0
1838,Adult,Female,Small,StLouis,0.0
1839,Baby,Female,Small,StLouis,33.0
1840,Adult,Female,Small,StLouis,116.0
1841,Baby,Female,Small,StLouis,143.0
1842,Adult,Male,Small,StLouis,117.0
1843,Baby,Male,Medium,StLouis,1497.0
1844,Baby,Female,Small,StLouis,123.0
1845,Baby,Male,Large,StLouis,2052.0
1846,Young,Male,Medium,StLouis,712.0
1847,Baby,Male,Medium,StLouis,1106.0
1848,Baby,Male,Medium,StLouis,1106.0
1849,Young,Male,Medium,StLouis,0.0
1850,Young,Female,Medium,StLouis,668.0
1851,Adult,Female,Small,StLouis,335.0
1852,Baby,Male,Large,StLouis,0.0
1853,Baby,Female,Small,StLouis,1223.0
1854,Baby,Male,Large,StLouis,780.0
1855,Adult,Male,Large,StLouis,2281.0
1856,Young,Male,Medium,StLouis,478.0
1857,Young,Female,Extra Large,StLouis,1178.0
1858,Young,Male,Medium,StLouis,0.0
1859,Young,Female,Medium,StLouis,1619.0
1860,Adult,Female,Medium,StLouis,493.0
1861,Adult,Female,Large,StLouis,689.0
1862,Young,Female,Medium,StLouis,720.0
1863,Young,Male,Medium,StLouis,1652.0
1864,Baby,Male,Medium,StLouis,981.0
1865,Baby,Male,Medium,StLouis,2055.0
1866,Baby,Male,Medium,StLouis,518.0
1867,Young,Male,Large,StLouis,111.0
1868,Adult,Male,Medium,StLouis,1507.0
1869,Senior,Male,Large,StLouis,2104.0
1870,Adult,Female,Large,StLouis,2104.0
1871,Adult,Male,Small,StLouis,31.0
1872,Young,Male,Medium,StLouis,453.0
1873,Baby,Male,Medium,StLouis,381.0
1874,Baby,Male,Medium,StLouis,1106.0
1875,Baby,Male,Medium,StLouis,383.0
1876,Young,Female,Small,StLouis,0.0
1877,Baby,Female,Large,StLouis,425.0
1878,Baby,Female,Large,StLouis,363.0
1879,Baby,Male,Medium,StLouis,47.0
1880,Baby,Female,Medium,StLouis,47.0
1881,Baby,Female,Large,StLouis,553.0
1882,Adult,Male,Large,StLouis,1246.0
1883,Adult,Female,Extra Large,StLouis,48.0
1884,Baby,Female,Large,StLouis,212.0
1885,Baby,Female,Large,StLouis,336.0
1886,Baby,Female,Large,StLouis,0.0
1887,Baby,Female,Large,StLouis,0.0
1888,Baby,Female,Large,StLouis,336.0
1889,Baby,Male,Large,StLouis,555.0
1890,Young,Female,Medium,StLouis,0.0
1891,Young,Male,Medium,StLouis,0.0
1892,Young,Male,Medium,StLouis,0.0
1893,Young,Female,Medium,StLouis,0.0
1894,Young,Female,Medium,StLouis,0.0
1895,Young,Female,Medium,StLouis,0.0
1896,Young,Female,Medium,StLouis,0.0
1897,Young,Male,Medium,StLouis,0.0
1898,Young,Female,Medium,StLouis,0.0
1899,Young,Male,Medium,StLouis,0.0
1900,Young,Female,Medium,StLouis,0.0
1901,Young,Male,Medium,StLouis,0.0
1902,Young,Male,Medium,StLouis,0.0
1903,Young,Male,Medium,StLouis,0.0
1904,Young,Male,Medium,StLouis,0.0
1905,Young,Female,Medium,StLouis,0.0
1906,Young,Male,Medium,StLouis,0.0
1907,Adult,Female,Medium,StLouis,890.0
1908,Adult,Female,Small,StLouis,22.0
1909,Adult,Female,Large,StLouis,48.0
1910,Young,Male,Small,StLouis,0.0
1911,Young,Female,Medium,StLouis,0.0
1912,Young,Male,Medium,StLouis,0.0
1913,Young,Female,Medium,StLouis,0.0
1914,Young,Female,Medium,StLouis,0.0
1915,Young,Female,Medium,StLouis,0.0
1916,Young,Female,Medium,StLouis,0.0
1917,Young,Female,Medium,StLouis,0.0
1918,Young,Male,Medium,StLouis,0.0
1919,Young,Male,Medium,StLouis,0.0
1920,Young,Male,Medium,StLouis,0.0
1921,Young,Male,Medium,StLouis,0.0
1922,Young,Male,Medium,StLouis,0.0
1923,Young,Male,Extra Large,StLouis,0.0
1924,Young,Male,Medium,StLouis,0.0
1925,Young,Female,Medium,StLouis,0.0
1926,Baby,Male,Medium,StLouis,310.0
1927,Baby,Male,Medium,StLouis,310.0
1928,Baby,Male,Extra Large,StLouis,358.0
1929,Baby,Female,Medium,StLouis,385.0
1930,Young,Female,Medium,StLouis,0.0
1931,Young,Female,Medium,StLouis,0.0
1932,Young,Male,Medium,StLouis,0.0
1933,Young,Male,Medium,StLouis,0.0
1934,Young,Male,Medium,StLouis,0.0
1935,Young,Female,Medium,StLouis,0.0
1936,Young,Female,Medium,StLouis,0.0
1937,Baby,Male,Large,StLouis,0.0
1938,Young,Female,Medium,StLouis,0.0
1939,Baby,Male,Medium,StLouis,0.0
1940,Young,Female,Medium,StLouis,0.0
1941,Baby,Female,Small,StLouis,0.0
1942,Young,Female,Medium,StLouis,0.0
1943,Adult,Male,Medium,StLouis,100.0
